epoch,lr,decay_count,train_loss,val_loss,val_peak_dist_t1,val_peak_dist_t2,val_peak_dist_t3,val_peak_dist_t4,val_psr_k5_5_t1,val_psr_k5_5_t2,val_psr_k5_5_t3,val_psr_k5_5_t4,val_peak_dist_mean,val_psr_aggregate,epoch_seconds
1,0.001,0,0.008698105556087682,0.004413544800818751,6.252958489970233,6.953851651119276,7.466686936544516,7.882258534844063,0.7582236842105263,0.7203947368421053,0.7023026315789473,0.6694078947368421,7.138938903119522,0.7125822368421052,28.149434566497803
2,0.001,0,0.0038304162721113605,0.0035438184675417447,5.795095312482842,6.887306492113836,7.155798770357306,7.77101467533824,0.7763157894736842,0.7319078947368421,0.7039473684210527,0.6792763157894737,6.902303812573056,0.722861842105263,27.48861265182495
3,0.001,0,0.003664685311619172,0.003587049113488511,5.580631462070667,6.586912494713362,7.109740296445873,7.820788882465035,0.78125,0.7351973684210527,0.7055921052631579,0.6661184210526315,6.774518283923734,0.7220394736842105,27.611045122146606
4,0.001,0,0.003610232630127125,0.0033638350861637215,5.347068468239374,6.4335209129192386,6.802904260401303,7.40468573825211,0.787828947368421,0.7368421052631579,0.7154605263157895,0.6842105263157895,6.497044844953006,0.7310855263157894,27.65981149673462
5,0.001,0,0.003571700757544344,0.00348297200214706,5.392316196783014,6.541918905481316,7.060658437295145,7.4867437414428535,0.7911184210526315,0.7319078947368421,0.7055921052631579,0.680921052631579,6.620409320250582,0.7273848684210527,27.60216999053955
6,0.001,0,0.003546483090497265,0.003461419298362575,5.424703597113893,6.620370251405708,6.978224206880651,7.123921496447943,0.7894736842105263,0.7319078947368421,0.712171052631579,0.7006578947368421,6.536804887962049,0.7335526315789475,27.64133858680725
7,0.001,0,0.0035333981163779182,0.0034873620606958866,5.647163484580826,6.649311750952178,7.200872773052455,7.558906181504921,0.78125,0.7351973684210527,0.7006578947368421,0.6858552631578947,6.7640635475225945,0.7257401315789473,27.699397802352905
8,0.0005,1,0.0035114434987656485,0.0033905821435741687,5.38759341139523,6.298677470184107,6.5719278689776255,7.039822088971925,0.7944078947368421,0.7450657894736842,0.7319078947368421,0.7006578947368421,6.324505209882221,0.7430098684210527,27.712419271469116
9,0.0005,1,0.0034797570091872915,0.0033372901380062103,5.38257377268553,6.3889543010345555,6.621604313854641,7.19866945364616,0.7911184210526315,0.7384868421052632,0.7286184210526315,0.6957236842105263,6.397950460305221,0.738486842105263,27.678918838500977
10,0.0005,1,0.0034602123147998397,0.003542540153782619,5.738631524569472,7.030684185419614,7.505106188537802,7.820240495865933,0.7713815789473685,0.7072368421052632,0.6776315789473685,0.6529605263157895,7.023665598598205,0.7023026315789473,27.69729518890381
11,0.0005,1,0.003449029568325502,0.003345562083842723,5.228672449825803,6.2383294377895195,6.57040438789639,7.051414996687557,0.7960526315789473,0.743421052631579,0.7335526315789473,0.7039473684210527,6.272205318049817,0.7442434210526315,27.656354665756226
12,0.0005,1,0.0034362606290028077,0.0032922590372005574,5.246471541763369,6.159501559923719,6.406687692655874,6.935004168650966,0.7911184210526315,0.75,0.7319078947368421,0.6973684210526315,6.186916240748482,0.7425986842105262,27.71828842163086
13,0.0005,1,0.0034211165225390573,0.0032770693375680005,5.35000668403894,6.416654049265291,6.48016415064536,6.926833038989873,0.7911184210526315,0.7368421052631579,0.7319078947368421,0.7055921052631579,6.293414480734866,0.7413651315789473,27.68377923965454
14,0.0005,1,0.003401726692688564,0.003294455806577676,5.420338711726329,6.285340540042726,6.490199587974883,6.85360115492831,0.787828947368421,0.7401315789473685,0.7384868421052632,0.7105263157894737,6.262369998668062,0.7442434210526316,27.722956895828247
15,0.0005,1,0.0033962492205881776,0.0033205783386763776,5.439592031736496,6.365988548725433,6.489748160434264,7.049720980456173,0.7861842105263158,0.7335526315789473,0.7351973684210527,0.6990131578947368,6.336262430338091,0.7384868421052632,27.728013277053833
16,0.00025,2,0.0033065003165409215,0.0033985215092175885,5.763825178412705,6.793719629133459,6.986881979469081,7.349287786639683,0.7730263157894737,0.7154605263157895,0.7220394736842105,0.6907894736842105,6.723428643413732,0.7253289473684211,27.739461421966553
17,0.00025,2,0.003253750416877273,0.0033354941191837974,5.344974980078088,6.4728500592299385,6.715862352841829,6.8456763628785735,0.7894736842105263,0.7335526315789473,0.7269736842105263,0.7072368421052632,6.344840938757107,0.7393092105263158,27.693745136260986
18,0.00025,2,0.0032151827050980117,0.0034424760869066966,5.586569819158948,6.391707744968154,6.730051666935551,7.136164906796392,0.7845394736842105,0.7384868421052632,0.7220394736842105,0.7023026315789473,6.461123534464761,0.7368421052631579,27.71512246131897
19,0.000125,3,0.0030805294116372397,0.003453457654502831,5.419784843706596,6.750863439262951,7.602124012496024,7.748342351226823,0.7894736842105263,0.7203947368421053,0.6891447368421053,0.6644736842105263,6.880278661673099,0.7158717105263159,27.712992429733276
20,0.000125,3,0.0029953514567951965,0.0034900945611298084,5.652705645841843,6.9876871808277965,7.516551191013201,8.256663173720725,0.7779605263157895,0.7055921052631579,0.6759868421052632,0.6447368421052632,7.103401797850891,0.7010690789473685,27.74518084526062
21,0.000125,3,0.0029160783147614304,0.003593523643518749,5.821752308932472,6.788185057617478,7.778581978176056,7.9455670224307955,0.7680921052631579,0.7236842105263158,0.6726973684210527,0.6611842105263158,7.0835215917892,0.7064144736842106,27.733247756958008
