epoch,lr,decay_count,train_loss,val_loss,val_peak_dist_t1,val_peak_dist_t2,val_peak_dist_t3,val_peak_dist_t4,val_psr_k5_5_t1,val_psr_k5_5_t2,val_psr_k5_5_t3,val_psr_k5_5_t4,val_peak_dist_mean,val_psr_aggregate,epoch_seconds
1,0.001,0,0.011862853210833338,0.004043257976364758,5.658144711441777,6.3768910565047285,6.7994606791396635,7.206416255649892,0.7777777777777778,0.7447916666666666,0.7222222222222222,0.6979166666666666,6.510228175684015,0.7356770833333333,41.324724197387695
2,0.001,0,0.0040612825192511085,0.003579802526574996,5.4545586822951995,6.172906919958941,6.398586230246661,7.058363663228203,0.7864583333333334,0.75,0.734375,0.7048611111111112,6.271103873932251,0.7439236111111112,26.942604541778564
3,0.001,0,0.0037797778172211517,0.0034160463449855647,5.377902807962062,5.962349891145038,6.4797667762765805,6.9144693835805064,0.7881944444444444,0.7569444444444444,0.734375,0.7048611111111112,6.183622214741047,0.74609375,27.03064775466919
4,0.001,0,0.003685956531100803,0.003384100997613536,5.343613128891096,6.003841626102188,6.376420288735273,6.886014758902232,0.7916666666666666,0.7569444444444444,0.7395833333333334,0.7083333333333334,6.152472450657697,0.7491319444444445,27.05300235748291
5,0.001,0,0.0036299095385604434,0.0034601893017275464,5.17444727366173,5.846865066655034,6.318579729892451,6.958402088086194,0.7986111111111112,0.7638888888888888,0.7447916666666666,0.7048611111111112,6.074573539573853,0.7530381944444444,27.05375075340271
6,0.001,0,0.0035845102561223837,0.0032982275200386844,5.214195605700755,5.897102655754373,6.420631683851938,6.807357860517354,0.7951388888888888,0.7586805555555556,0.7326388888888888,0.7065972222222222,6.084821951456105,0.7482638888888888,27.040956497192383
7,0.001,0,0.003546040771632559,0.0032971984603338772,5.202250003903925,6.072138808565108,6.3843335575241325,6.803060568946282,0.7951388888888888,0.75,0.7361111111111112,0.7118055555555556,6.115445734734862,0.7482638888888888,27.0228054523468
8,0.001,0,0.003528496729106539,0.0032775866178174815,5.394787295223944,5.893150914925359,6.336381842247117,6.718929982270207,0.7934027777777778,0.7673611111111112,0.7482638888888888,0.7135416666666666,6.085812508666657,0.755642361111111,27.058083534240723
9,0.0005,1,0.0034731351925681034,0.0032318568426287836,5.142203598365432,5.867733048524315,6.104951103948129,6.601687711654559,0.7951388888888888,0.7604166666666666,0.75,0.7204861111111112,5.929143865623109,0.7565104166666666,27.054832458496094
10,0.0005,1,0.0034504583596976267,0.003240927148403393,5.2523661375470025,5.811354903974837,5.998762038676348,6.673152332326553,0.7934027777777778,0.7604166666666666,0.7534722222222222,0.7152777777777778,5.933908853131185,0.755642361111111,27.095239877700806
11,0.0005,1,0.0034311940013948415,0.003240191507049733,5.318935694674123,5.920363586922523,6.199633619929667,6.646703323740182,0.7899305555555556,0.7569444444444444,0.7430555555555556,0.7135416666666666,6.0214090563166245,0.7508680555555555,27.060142993927002
12,0.0005,1,0.00341622830213358,0.003315149547739161,5.218643395487543,5.913600867534146,5.9475502421832385,6.528088748519428,0.7934027777777778,0.7586805555555556,0.7569444444444444,0.7239583333333334,5.90197081343109,0.7582465277777778,27.075917959213257
13,0.0005,1,0.00339333307929337,0.003246452012616727,5.297359669491381,5.93024211816962,6.156529338961091,6.576353246006305,0.7934027777777778,0.7586805555555556,0.75,0.7222222222222222,5.9901210931571,0.756076388888889,27.0982506275177
14,0.0005,1,0.0033661219757050278,0.003290502975384394,5.48146078746814,5.910274770938518,6.154416729952365,6.483674172973427,0.7829861111111112,0.7552083333333334,0.7430555555555556,0.7222222222222222,6.007456615333113,0.7508680555555556,27.111084461212158
15,0.0005,1,0.0033523303870525625,0.003300947266527348,5.271476889546241,5.972198022508586,6.367321300871859,6.6734450706581026,0.7916666666666666,0.7604166666666666,0.7430555555555556,0.7222222222222222,6.071110320896198,0.7543402777777778,27.118584632873535
16,0.00025,2,0.0032518423007180295,0.003365706600662735,5.32350861879296,6.121909406140022,6.52726724277358,6.978447147444969,0.7881944444444444,0.7517361111111112,0.7256944444444444,0.7013888888888888,6.2377831037878835,0.7417534722222222,27.1054470539093
17,0.00025,2,0.003198905829857621,0.003354822156122989,5.329552555802218,5.7658565737592875,6.220080312752321,6.520166759814316,0.7829861111111112,0.7552083333333334,0.7465277777777778,0.7274305555555556,5.9589140505320355,0.7530381944444444,27.110175848007202
18,0.00025,2,0.003152718314797514,0.0033330206190132433,5.227421903194817,5.904193575637013,6.366085662410064,6.751163076647723,0.7916666666666666,0.7552083333333334,0.7361111111111112,0.7152777777777778,6.062216054472405,0.7495659722222222,27.100540161132812
19,0.000125,3,0.003021828690543771,0.0034868523944169283,5.33439943228099,6.5714101067113795,6.91655137566623,7.264203645392728,0.7899305555555556,0.71875,0.703125,0.6875,6.521641140012832,0.7248263888888888,27.084134817123413
20,0.000125,3,0.002950864771587981,0.003490462847467926,5.236333026206065,6.54210580693141,7.053318589615488,7.395171655299113,0.7899305555555556,0.7274305555555556,0.7013888888888888,0.6770833333333334,6.556732269513019,0.7239583333333334,27.10891318321228
21,0.000125,3,0.002874156263553434,0.0035682647592491573,5.506364381273875,7.104116767448003,7.7889809399279635,8.148716145830114,0.7743055555555556,0.7013888888888888,0.6684027777777778,0.6475694444444444,7.137044558619989,0.6979166666666667,27.1180522441864
