epoch,lr,decay_count,train_loss,chat_peak_dist_mean,chat_psr_agg,wordwolfexp_peak_dist_mean,wordwolfexp_psr_agg,grpmtg_peak_dist_mean,grpmtg_psr_agg,overall_peak_dist_mean,epoch_seconds
1,0.001,0,0.005145584175987312,6.506245042088664,0.7376644736842105,9.324372199858699,0.6815557065217391,7.289171468173619,0.5934910220994475,7.706596236706993,541.3204703330994
2,0.001,0,0.0047502188692289905,6.33324056757313,0.7393092105263157,9.248197242842794,0.6800271739130436,7.122276162653544,0.6033753453038675,7.567904657689823,542.0043540000916
3,0.001,0,0.004689702531258732,6.192420101795486,0.75,9.142138309138403,0.6834239130434782,7.16434345466144,0.5918076657458564,7.499633955198443,541.1298615932465
4,0.001,0,0.004639515487989,6.222266564803065,0.7417763157894737,9.198198543840855,0.6825747282608695,7.430879000536575,0.5942247928176796,7.617114703060165,541.3055205345154
5,0.001,0,0.004600120765015499,6.254005546593759,0.740953947368421,9.067765778548667,0.6834239130434782,7.226785499726662,0.581880179558011,7.516185608289696,541.2058248519897
6,0.001,0,0.004558500875285539,6.296548459640377,0.7401315789473685,9.60975033682879,0.6593070652173914,7.554974869668404,0.5644423342541436,7.820424555379191,541.3538825511932
7,0.0005,1,0.004422046621212128,6.425254241426086,0.7335526315789473,9.142316029359739,0.6830842391304348,7.265869062129184,0.5901674723756906,7.611146444305003,541.4450495243073
8,0.0005,1,0.004329443327023028,6.333853463271645,0.7397203947368421,9.240437414301994,0.6761209239130435,7.108312423035757,0.5939226519337018,7.560867766869798,541.9395635128021
9,0.0005,1,0.004250850493733521,6.685825106542653,0.7228618421052632,9.789847416440027,0.6542119565217391,7.4724809946577935,0.5686291436464088,7.982717839213492,541.3058140277863
10,0.00025,2,0.004084088495537118,6.254877215936979,0.740953947368421,10.064888407761643,0.6457201086956521,7.6204413441295795,0.5610756215469613,7.9800689892760674,541.3158884048462
11,0.00025,2,0.003980638582791747,7.115609555073661,0.7051809210526316,10.774068745177125,0.6102241847826086,7.5258681221328025,0.5648739640883977,8.471848807461196,542.0384323596954
12,0.00025,2,0.0038981571708167884,7.226896785457418,0.6949013157894737,10.768906419731755,0.6137907608695652,8.3136681484392,0.5155818370165746,8.769823784542792,542.2352957725525
13,0.000125,3,0.003750294446624664,7.397278049958616,0.6875000000000001,12.114684057532038,0.5609714673913044,7.845663539631507,0.5425155386740331,9.119208549040719,541.4069316387177
14,0.000125,3,0.0036758373379986837,7.3036097883596085,0.6944901315789473,12.132926283284808,0.5601222826086957,7.774808633693308,0.5480404005524863,9.070448235112575,542.2990732192993
15,0.000125,3,0.0036203450498828614,7.690545031429098,0.6763980263157895,12.731740704822467,0.5402513586956522,7.814971878058603,0.5460117403314918,9.412419204770057,541.6401600837708
