epoch,lr,decay_count,train_loss,chat_peak_dist_mean,chat_psr_agg,wordwolfexp_peak_dist_mean,wordwolfexp_psr_agg,grpmtg_peak_dist_mean,grpmtg_psr_agg,overall_peak_dist_mean,epoch_seconds
1,0.001,0,0.004993703476261524,6.360389069074294,0.7372532894736843,10.00415797693269,0.6796875,7.071406599330341,0.5934478591160222,7.811984548445775,760.9321103096008
2,0.001,0,0.004714957102497277,6.323998038979467,0.7384868421052632,9.300727494194946,0.6812160326086957,7.231361689736323,0.5877935082872928,7.618695740970246,760.5109288692474
3,0.001,0,0.004660892059656254,6.239424149852315,0.7409539473684211,9.543631671533205,0.6749320652173914,7.122461618638,0.5903401243093923,7.6351724800078395,760.3332271575928
4,0.001,0,0.004617183362051746,6.225256408573897,0.7462993421052632,9.49969230292376,0.6642323369565217,7.2998988864890375,0.6001381215469613,7.674949199328897,760.5812482833862
5,0.001,0,0.004577628869305894,6.365441562205999,0.7425986842105263,9.375429644858409,0.6784986413043479,7.294834881188404,0.5848584254143647,7.6785686960842705,760.6134524345398
6,0.0005,1,0.0044444426476862075,6.2362011661167465,0.7417763157894738,9.479605537868288,0.684273097826087,8.044426171875875,0.525940953038674,7.920077625286969,760.5450105667114
7,0.0005,1,0.004351284051193991,6.293940588463856,0.7388980263157894,9.738615755242876,0.6615149456521738,8.074200672147725,0.5222289364640884,8.035585671951486,760.3689799308777
8,0.0005,1,0.004272778939541905,6.694574967646519,0.7179276315789473,9.442541279554838,0.6717051630434783,7.987627138667161,0.5280991022099448,8.04158112862284,760.7854628562927
9,0.00025,2,0.0040976501506905065,6.985743736594102,0.7060032894736843,10.128009766608033,0.6448709239130435,8.629608515071688,0.476044544198895,8.58112067275794,760.7625324726105
10,0.00025,2,0.0039878155550091745,7.145927729981224,0.6953125,10.458591781743255,0.6277173913043478,8.139571262100766,0.517610497237569,8.581363591275082,760.7833378314972
11,0.00025,2,0.00390250878836775,7.159624441173027,0.6977796052631579,11.756479919768875,0.5786345108695652,8.440737334746636,0.49650379834254144,9.118947231896179,760.8654563426971
12,0.000125,3,0.003755779054050748,7.715291146448832,0.671875,12.847576915905766,0.5380434782608695,8.712480488207802,0.4771236187845304,9.758449516854133,760.7671990394592
13,0.000125,3,0.0036796229172345162,6.910906253420892,0.7080592105263158,12.408542274601553,0.5534986413043478,8.591852219147984,0.49184219613259667,9.303766915723477,761.0134601593018
14,0.000125,3,0.0036231818535090283,7.321507813621517,0.6920230263157894,14.312421356214031,0.47927989130434784,8.804842671108046,0.47712361878453036,10.146257280314531,761.2917799949646
