epoch,lr,decay_count,train_loss,val_loss,val_peak_dist_t1,val_peak_dist_t2,val_peak_dist_t3,val_peak_dist_t4,val_psr_k5_5_t1,val_psr_k5_5_t2,val_psr_k5_5_t3,val_psr_k5_5_t4,val_peak_dist_mean,val_psr_aggregate,epoch_seconds
1,0.001,0,0.005943960802840553,0.0034438765065523944,5.505322535188355,6.298194905777007,6.718731863415869,7.0827962011068974,0.7796052631578947,0.7417763157894737,0.7203947368421053,0.6990131578947368,6.401261376372032,0.7351973684210525,30.057242155075073
2,0.001,0,0.0036786697774055252,0.0034277355543484815,5.410470892719539,6.388537892286407,6.677251292569453,7.075093074864484,0.787828947368421,0.7417763157894737,0.7220394736842105,0.7006578947368421,6.38783828810997,0.7380756578947368,29.437888622283936
3,0.001,0,0.0035962570492095876,0.0034356449399829694,5.307783749754393,6.1469608332585866,6.524087992870409,7.005693515932822,0.7911184210526315,0.7532894736842105,0.7319078947368421,0.7055921052631579,6.246131522954053,0.7454769736842105,29.477625608444214
4,0.001,0,0.003552458553255963,0.0033566834294776384,5.301243016846873,6.043735598177267,6.47034777303989,7.056823508280158,0.7911184210526315,0.75,0.7269736842105263,0.6990131578947368,6.218037474086047,0.7417763157894736,29.554789543151855
5,0.001,0,0.0035335317759604824,0.0032938624254280797,5.35330227193336,6.055896231517212,6.411764097279554,6.84482581120586,0.7894736842105263,0.7532894736842105,0.7335526315789473,0.712171052631579,6.166447102983996,0.7471217105263157,29.603214502334595
6,0.001,0,0.0035080108617931522,0.0033090892064041996,5.3504795369537135,6.289766243417346,6.763932787826914,6.991882931708924,0.7894736842105263,0.743421052631579,0.7220394736842105,0.7023026315789473,6.349015374976725,0.7393092105263158,29.621309280395508
7,0.001,0,0.0034741792446439726,0.003291086001186877,5.301423735141376,6.08526922242594,6.45087391643033,6.804368832390421,0.7911184210526315,0.7483552631578947,0.7335526315789473,0.7072368421052632,6.160483926597016,0.7450657894736842,29.629343032836914
8,0.001,0,0.0034621886809958527,0.0033013774618187823,5.4358221446506265,6.3017381860052035,6.207696192461427,6.546989405580052,0.7861842105263158,0.7483552631578947,0.743421052631579,0.7236842105263158,6.123061482174328,0.7504111842105263,29.662723541259766
9,0.001,0,0.0034373550449410526,0.003273998685855124,5.390679515805614,6.24140756415994,6.368277847897736,6.687681255134685,0.787828947368421,0.7467105263157895,0.7401315789473685,0.7154605263157895,6.172011545749494,0.7475328947368421,29.62016010284424
10,0.001,0,0.003385522347509614,0.003348943967323162,5.4030034101242,6.36326001681504,6.399028472522741,6.9605893112269674,0.7861842105263158,0.7368421052631579,0.7384868421052632,0.7105263157894737,6.281470302672237,0.7430098684210527,29.650648593902588
11,0.001,0,0.0033469821811391255,0.0033366683438591856,5.5463330270442865,6.124434442744381,6.51137356578026,6.850771002292265,0.7796052631578947,0.7483552631578947,0.7319078947368421,0.7023026315789473,6.258228009465299,0.7405427631578947,29.676522731781006
12,0.0005,1,0.003224188146742256,0.003359377796234759,5.425429969598565,6.626160998987177,6.626967976023929,7.225928788160679,0.7828947368421053,0.7203947368421053,0.725328947368421,0.7006578947368421,6.476121933192587,0.7323190789473685,29.626020669937134
13,0.0005,1,0.003135964307851719,0.003484184478446351,5.71381185195727,7.230704171097919,7.3739403633515535,7.7586714676134605,0.7648026315789473,0.7023026315789473,0.6891447368421053,0.6661184210526315,7.019281963505051,0.7055921052631579,29.69967222213745
14,0.0005,1,0.003028447248391519,0.0034498033162794614,5.564835306682331,6.686572126790613,7.499834325405437,7.918595087481015,0.7763157894736842,0.7236842105263158,0.6858552631578947,0.6726973684210527,6.917459211589849,0.7146381578947368,29.647817134857178
15,0.00025,2,0.002767775091342628,0.0035673028614837676,5.756627810566465,7.010003427114841,7.721682123396422,8.011357404921403,0.7664473684210527,0.7072368421052632,0.6776315789473685,0.6611842105263158,7.124917691499784,0.7031250000000001,29.680182933807373
16,0.00025,2,0.0026092402941228316,0.003846348205115646,5.97276116926492,8.082569998432493,8.744849146851122,9.643468412445836,0.7648026315789473,0.6546052631578947,0.6217105263157895,0.5822368421052632,8.110912181748592,0.6558388157894737,29.650609970092773
17,0.00025,2,0.002457291197844714,0.003963587828605485,6.580249002224017,8.235581368107884,8.620526993955751,9.132634613651385,0.7319078947368421,0.6480263157894737,0.6282894736842105,0.6052631578947368,8.142247994484759,0.6533717105263158,29.631906270980835
18,0.000125,3,0.00223177462721048,0.004009267304546053,6.478474100588691,8.27071757067444,8.601428044736947,8.469674540225476,0.7335526315789473,0.6480263157894737,0.6233552631578947,0.6348684210526315,7.955073564056389,0.6599506578947368,29.670166969299316
19,0.000125,3,0.0021125166612620677,0.004252592829288915,6.2340067328363915,8.146303091439668,8.17240742276449,9.034222124558525,0.7516447368421053,0.65625,0.6480263157894737,0.6118421052631579,7.896734842899768,0.6669407894736842,29.67095446586609
20,0.000125,3,0.0020185197011801767,0.00422817163818859,6.482121756212344,8.3063031879553,8.31868526052172,8.651721218680569,0.7351973684210527,0.6463815789473685,0.6414473684210527,0.6282894736842105,7.939707855842483,0.6628289473684211,29.6501522064209
