epoch,lr,decay_count,train_loss,chat_peak_dist_mean,chat_psr_agg,wordwolfexp_peak_dist_mean,wordwolfexp_psr_agg,grpmtg_peak_dist_mean,grpmtg_psr_agg,overall_peak_dist_mean,epoch_seconds
1,0.001,0,0.005083423987003289,6.432416937450129,0.7364309210526316,9.55508227288963,0.6698369565217391,7.338371154769197,0.5948290745856354,7.775290121702985,543.2917764186859
2,0.001,0,0.004729287436161199,6.504745746129488,0.733141447368421,9.149108042559382,0.6830842391304348,6.849246950620241,0.6066988950276243,7.501033579769704,543.1581656932831
3,0.001,0,0.004670432607793569,6.383227860492103,0.7421875,9.182185098708086,0.6820652173913043,6.911735138947159,0.6074758287292817,7.492382699382449,542.929060459137
4,0.001,0,0.004625892259707748,6.320865623849554,0.7454769736842106,9.362167331266553,0.6728940217391305,7.000657477597652,0.5981094613259669,7.56123014423792,542.6852889060974
5,0.001,0,0.00457993840774632,6.2161009913381156,0.7417763157894737,9.18976269843398,0.6834239130434783,6.959890409874728,0.6067852209944752,7.455251366548942,542.7913196086884
6,0.001,0,0.004533547473753933,6.3502807056684425,0.7413651315789475,9.206265165798136,0.686141304347826,7.041257764078636,0.6039796270718233,7.532601211848405,543.0271499156952
7,0.001,0,0.004493247242534168,6.25625735505347,0.7413651315789473,9.364349213802448,0.682235054347826,7.151221042077013,0.5975915055248618,7.59060920364431,542.6359968185425
8,0.001,0,0.00445197063242034,6.33247178618213,0.7356085526315789,9.597181142659489,0.6677989130434783,7.516017853518934,0.5720390193370166,7.815223594120185,543.1159269809723
9,0.0005,1,0.004289289971681246,6.7367733568915344,0.7236842105263158,9.451901017786579,0.67578125,7.392078705885261,0.5799810082872928,7.860251026854459,542.4738264083862
10,0.0005,1,0.004189805194285764,6.37028593211896,0.7347861842105263,9.884776682617282,0.6526834239130435,7.698611167445776,0.5655645718232045,7.984557927394007,542.5537459850311
11,0.0005,1,0.004106693401420386,6.90566961447959,0.709703947368421,12.217381276338,0.55078125,8.065550998778354,0.5347462016574586,9.062867296531982,543.0748598575592
12,0.00025,2,0.003930524372114156,7.042386068271582,0.7023026315789473,10.159716075010673,0.6384171195652175,7.609339849125897,0.5678522099447514,8.27048066413605,543.0463240146637
13,0.00025,2,0.0038172927582385183,7.326144119322068,0.6903782894736842,11.075351996910682,0.5981657608695652,7.915538699237772,0.5430766574585635,8.772344938490173,542.5249724388123
14,0.00025,2,0.003733328281284314,6.977147136620074,0.7051809210526315,11.932472741108263,0.5672554347826088,7.831017219785812,0.5479540745856354,8.913545699171385,542.4367172718048
15,0.000125,3,0.0035880570734750034,7.28717495289498,0.6907894736842105,12.739388310797365,0.5353260869565217,8.229169664736888,0.5211066988950277,9.418577642809744,542.6456260681152
16,0.000125,3,0.003503155727903584,7.237931682740964,0.6912006578947368,12.8551927247688,0.5383831521739131,8.141501263676746,0.5287897099447514,9.411541890395503,543.2978129386902
17,0.000125,3,0.0034383684390012713,7.5410499624406135,0.6825657894736843,12.6554378748543,0.5453464673913044,8.020072625805934,0.5338829419889503,9.405520154366949,542.8897235393524
