epoch,train_loss,test_loss,test_peak_dist_t1,test_peak_dist_t2,test_peak_dist_t3,test_peak_dist_t4,test_psr_k5_5_t1,test_psr_k5_5_t2,test_psr_k5_5_t3,test_psr_k5_5_t4,test_psr_aggregate
1,0.09772586953288134,0.029452098318590567,50.32546826731888,53.28419592926514,53.30112641724849,39.65862224544283,0.0,0.0,0.0,0.0,0.0
2,0.020291323100010618,0.015430554926681977,51.9461127385856,53.28419592926514,53.30112641724849,53.32052400326305,0.0,0.0,0.0,0.0,0.0
3,0.012757065804257254,0.011532590276776599,35.49245411163216,41.222550545572815,41.8978186226648,43.97176058379083,0.5414663461538461,0.5306490384615384,0.5144230769230769,0.5066105769230769,0.5232872596153846
4,0.010076191879960361,0.009760640973511796,13.046784749293677,15.69330132934713,15.116860204317124,15.50722115653152,0.5697115384615384,0.5444711538461539,0.5396634615384616,0.5252403846153846,0.5447716346153846
5,0.008660828855989662,0.008766928419040946,11.473085966443183,12.972743345240117,13.112382561664653,13.126826568822802,0.5991586538461539,0.5612980769230769,0.5378605769230769,0.5342548076923077,0.5581430288461539
6,0.007810891587345441,0.008169323599968966,11.185147505458438,12.885583666330488,13.131395081839976,13.377845727430612,0.6177884615384616,0.5637019230769231,0.5480769230769231,0.5324519230769231,0.5655048076923077
7,0.00725500024687659,0.007749178876670508,11.138380156375208,12.851514529877543,13.169309893437232,13.418715452839795,0.6213942307692307,0.5649038461538461,0.5480769230769231,0.5336538461538461,0.5670072115384616
8,0.006841676854371931,0.0074505192370942,11.122191562510492,12.954686845864387,13.269935260074876,13.379378359914206,0.6262019230769231,0.5667067307692307,0.5474759615384616,0.5342548076923077,0.5686598557692308
9,0.006520409554977078,0.007185194157780363,11.078293251237747,12.910338389803375,13.360708899394968,13.379694169817716,0.6268028846153846,0.5661057692307693,0.5504807692307693,0.5354567307692307,0.5697115384615384
10,0.006255967101989499,0.006964061731615892,11.041585783791065,12.868043912045454,13.289552569048327,13.39182980243189,0.6262019230769231,0.5625,0.5486778846153846,0.5348557692307693,0.5680588942307693
11,0.0060320830116801375,0.006759874468955856,10.853147004042201,12.877607853406321,13.144955990074596,13.39745204785438,0.6298076923076923,0.5661057692307693,0.5498798076923077,0.5348557692307693,0.5701622596153847
