epoch,lr,decay_count,train_loss,chat_peak_dist_mean,chat_psr_agg,wordwolfexp_peak_dist_mean,wordwolfexp_psr_agg,grpmtg_peak_dist_mean,grpmtg_psr_agg,overall_peak_dist_mean,epoch_seconds
1,0.001,0,0.00508317788911569,6.373186725674715,0.7372532894736842,9.573604485779292,0.6824048913043478,7.28180058603156,0.5963397790055249,7.742863932495188,542.5743174552917
2,0.001,0,0.004727298315637027,6.256081200218367,0.7446546052631579,9.23148763325566,0.682235054347826,7.150178809264721,0.6029005524861879,7.545915880912918,542.5122361183167
3,0.001,0,0.004667557139087587,6.070436540015361,0.75,9.149391613825516,0.6812160326086957,7.11736545440155,0.5935773480662984,7.445731202747475,543.1554980278015
4,0.001,0,0.0046180319476930125,6.301385868441665,0.7409539473684211,9.178105115501058,0.6830842391304347,7.303718901091154,0.5949585635359116,7.5944032950112925,543.5147843360901
5,0.001,0,0.004575171957978679,6.358005064445575,0.740953947368421,9.06601012492366,0.6849524456521738,7.1024832009395675,0.5874050414364641,7.5088327967696005,543.1795718669891
6,0.001,0,0.004533112189814034,6.290080616677477,0.740953947368421,9.443445590758646,0.6645720108695652,7.298490476829569,0.5936205110497238,7.677338894755231,543.7259674072266
7,0.0005,1,0.004391370573755977,6.322113059137746,0.739720394736842,9.2252245460528,0.6784986413043478,7.140238985374661,0.5924551104972375,7.5625255301884025,543.2428641319275
8,0.0005,1,0.004294840790001093,6.38601576011165,0.7364309210526316,9.866717241718565,0.6462296195652174,7.214417077632456,0.5911170580110497,7.82238335982089,543.4389872550964
9,0.0005,1,0.004218412923028114,6.839834336853136,0.7068256578947368,10.553413574516394,0.6214334239130435,7.467316473840624,0.5767006215469613,8.28685479507005,543.210527420044
10,0.00025,2,0.004044270880637272,6.7506655376013045,0.7138157894736842,10.071263122015306,0.6450407608695652,7.758762361207937,0.5615504143646408,8.193563673608182,542.8356125354767
11,0.00025,2,0.003929885012884358,6.887126462690354,0.7088815789473685,12.2169872076453,0.5511209239130435,7.783562269438372,0.5656508977900552,8.962558646591342,543.4412455558777
12,0.00025,2,0.0038406061659113705,7.54617559538055,0.6788651315789473,11.282406970874655,0.6015625,7.738082742324767,0.5609461325966851,8.855555102859991,543.312821149826
13,0.000125,3,0.003690698736340591,7.853926463003905,0.6624177631578947,12.90440674828371,0.53515625,7.918286452907687,0.5491626381215469,9.558873221398434,543.4135868549347
14,0.000125,3,0.0036065046231765997,7.47811678372063,0.686266447368421,11.162910794961093,0.6019021739130435,7.893406796727689,0.5496805939226519,8.844811458469804,543.2392838001251
15,0.000125,3,0.003545454010645098,7.032385566226948,0.7055921052631579,12.02051419611765,0.5718410326086956,7.91726205790858,0.5482130524861879,8.990053940084392,543.3356130123138
