epoch,train_loss,test_loss,test_peak_dist_t1,test_peak_dist_t2,test_peak_dist_t3,test_peak_dist_t4,test_psr_k5_5_t1,test_psr_k5_5_t2,test_psr_k5_5_t3,test_psr_k5_5_t4,test_psr_aggregate
16,0.012935336370494484,0.012360973185614535,41.00047350497284,43.33754715574714,43.496054054692515,43.56908303932627,0.694078947368421,0.6644736842105263,0.5805921052631579,0.42105263157894735,0.5900493421052632
17,0.012204139550005533,0.011671062705940321,29.859363233136445,35.406999357090676,38.9905181371802,43.39107850406889,0.7220394736842105,0.7105263157894737,0.6677631578947368,0.6398026315789473,0.685032894736842
18,0.011558240367027607,0.011061658788668481,16.55627400927278,21.430161399677967,26.144614267180366,34.91845151113951,0.725328947368421,0.7138157894736842,0.6842105263157895,0.6759868421052632,0.6998355263157895
19,0.010996803862572704,0.010539488817908262,10.157079257969897,13.326490190351329,16.00186261594652,21.974685009124443,0.725328947368421,0.7105263157894737,0.6891447368421053,0.6759868421052632,0.7002467105263158
20,0.010516968771856464,0.010089809369099768,8.5468099498496,10.236543205154836,11.930745304699947,14.907271710562153,0.7302631578947368,0.7138157894736842,0.6891447368421053,0.6759868421052632,0.7023026315789475
21,0.010101750817211623,0.009702575442038085,7.417118115942215,9.050494251135632,10.042019788296685,12.10554678126527,0.7351973684210527,0.7154605263157895,0.6907894736842105,0.6743421052631579,0.7039473684210527
22,0.009745419714908573,0.009360470367889655,6.968083344827,8.006617346722402,8.585555690828404,10.056941350394641,0.7401315789473685,0.7220394736842105,0.694078947368421,0.6776315789473685,0.7084703947368421
23,0.009418187884212528,0.009061677724515138,6.594162240317078,7.111829726877696,7.760176795911327,8.317199184128674,0.7417763157894737,0.7203947368421053,0.694078947368421,0.6759868421052632,0.7080592105263158
24,0.00913480847806397,0.008789925149788982,6.40752783982989,6.962762140297463,7.469600921082732,7.856808753680142,0.7401315789473685,0.7286184210526315,0.6924342105263158,0.6776315789473685,0.7097039473684211
25,0.008883035263221567,0.008547936026987276,6.256710490650317,6.7355388822943825,7.359615475846104,7.731691849831489,0.7417763157894737,0.7335526315789473,0.6957236842105263,0.6792763157894737,0.7125822368421053
26,0.008647794274417735,0.008329232272348906,6.38031043473296,6.621502701369452,7.447974261817808,7.6987549060066955,0.7450657894736842,0.7368421052631579,0.7006578947368421,0.6858552631578947,0.7171052631578947
27,0.008441828536024081,0.008130948353362711,6.188301189827364,6.532974634807404,7.422352589961529,7.596582709329738,0.7582236842105263,0.7368421052631579,0.6990131578947368,0.6891447368421053,0.7208059210526315
28,0.008250450247188628,0.007951187925707353,6.0619614680583815,6.437510410261958,7.27472269669408,7.545741996525608,0.756578947368421,0.7351973684210527,0.7023026315789473,0.6891447368421053,0.7208059210526316
29,0.008083749547065621,0.0077834510440497025,6.123268877819956,6.471862454061235,7.230148629595754,7.451280426843066,0.7582236842105263,0.7351973684210527,0.7055921052631579,0.6924342105263158,0.7228618421052632
30,0.007925661666658373,0.007634090112620278,6.140375286064069,6.431012098300629,7.158193377686596,7.3704632513095705,0.7598684210526315,0.7384868421052632,0.7105263157894737,0.6957236842105263,0.7261513157894737
31,0.0077764632396441135,0.007495058651425336,6.00888189769815,6.39993444617109,7.074378410555023,7.357796300349617,0.7648026315789473,0.7401315789473685,0.7154605263157895,0.6957236842105263,0.729029605263158
32,0.007647432597837725,0.007368931473281823,6.046704411033637,6.399531634434126,7.0634060316897465,7.40991696405425,0.7648026315789473,0.7417763157894737,0.712171052631579,0.6973684210526315,0.7290296052631579
33,0.007524846803438103,0.00724958532832955,5.953093359771779,6.3979114437392415,7.049856869516151,7.3386035265192335,0.7713815789473685,0.7384868421052632,0.712171052631579,0.6957236842105263,0.7294407894736843
34,0.007409373581285964,0.007137963033624385,5.843964646371651,6.409812930393522,7.052200387112836,7.337564010580425,0.7713815789473685,0.7368421052631579,0.7171052631578947,0.7006578947368421,0.7314967105263158
35,0.007301681471772451,0.007037308508236157,5.851147541229548,6.379099676687492,6.970937812659109,7.333552171835567,0.7713815789473685,0.7401315789473685,0.7154605263157895,0.6990131578947368,0.7314967105263158
36,0.007204765176081525,0.006940122228115797,5.801112372784614,6.397523586494874,6.908944049711172,7.337011151442307,0.7763157894736842,0.7417763157894737,0.7154605263157895,0.6973684210526315,0.7327302631578947
37,0.0071117320247200315,0.00685284862686929,5.804564567915762,6.468312790427561,6.936085335967228,7.448257516965887,0.774671052631579,0.7417763157894737,0.7138157894736842,0.6973684210526315,0.731907894736842
38,0.007017739361553396,0.006772340348872699,5.809218084739716,6.466576350363678,6.935386441710302,7.403811724100127,0.7730263157894737,0.743421052631579,0.7154605263157895,0.694078947368421,0.7314967105263157
39,0.006941332757081939,0.006684746152084125,5.798194712911099,6.467460211151871,6.925420780292274,7.389520580470975,0.774671052631579,0.743421052631579,0.7138157894736842,0.694078947368421,0.7314967105263157
40,0.006860058947636113,0.006605690663778468,5.75910026515446,6.472551595511166,6.87481819118599,7.334408056359448,0.7779605263157895,0.7417763157894737,0.7154605263157895,0.6957236842105263,0.7327302631578947
41,0.006784826815539961,0.006532076917784779,5.724689875290008,6.475270856648961,6.907530943980156,7.343432573049866,0.7763157894736842,0.7417763157894737,0.7138157894736842,0.6957236842105263,0.731907894736842
42,0.006711265404106668,0.006464084977970312,5.758706589164973,6.467781991424264,6.912877988949893,7.393935095075186,0.7763157894736842,0.7417763157894737,0.7138157894736842,0.6957236842105263,0.731907894736842
43,0.0066438629446314516,0.006393808111744492,5.754523362098957,6.427590690972146,6.891564289929365,7.410792309915033,0.774671052631579,0.743421052631579,0.7171052631578947,0.6957236842105263,0.7327302631578947
44,0.006577185357699572,0.00633325542960512,5.758248729038963,6.452600696094609,6.918766499511338,7.407962180940058,0.7779605263157895,0.743421052631579,0.7154605263157895,0.6924342105263158,0.7323190789473685
45,0.006513981439317294,0.006273267202471432,5.751173846513403,6.423039462045625,6.903769247336624,7.405715711146159,0.7779605263157895,0.743421052631579,0.7154605263157895,0.6957236842105263,0.733141447368421
46,0.006449489910875895,0.006212882648565267,5.758716258417395,6.410912818514492,6.916220298376284,7.355154461287611,0.7779605263157895,0.743421052631579,0.7154605263157895,0.6957236842105263,0.733141447368421
47,0.006391759084547916,0.006151308501629453,5.804932493075181,6.334866663160053,6.897435315053304,7.285886314624459,0.7796052631578947,0.743421052631579,0.7171052631578947,0.6924342105263158,0.733141447368421
48,0.006334521280323768,0.006100214993287074,5.782719874937619,6.334090385918137,6.866802343741779,7.349966552154333,0.7796052631578947,0.743421052631579,0.7171052631578947,0.694078947368421,0.7335526315789473
49,0.006280060602835693,0.006045237477672727,5.787521839420333,6.329869716961139,6.8881378506084205,7.31601733606393,0.7796052631578947,0.743421052631579,0.7171052631578947,0.6924342105263158,0.733141447368421
50,0.0062265088061354435,0.005990717584561361,5.7773066511563,6.361522458932422,6.877941384550907,7.286207853897637,0.7796052631578947,0.743421052631579,0.7171052631578947,0.6924342105263158,0.733141447368421
51,0.006175163567313173,0.005942752241696182,5.717394393829579,6.290936750574112,6.873509756113632,7.2800009161640205,0.7796052631578947,0.7417763157894737,0.7154605263157895,0.6907894736842105,0.7319078947368421
52,0.006126999296762502,0.005893148702422255,5.741682411219647,6.316671205767164,6.86550076181253,7.241949626932978,0.78125,0.7450657894736842,0.7171052631578947,0.694078947368421,0.734375
53,0.006075932464217613,0.00585414488848887,5.708374530150331,6.354524277072589,6.861722790943671,7.308507017483241,0.78125,0.743421052631579,0.7171052631578947,0.6891447368421053,0.7327302631578947
54,0.006032554952438035,0.005800420099771337,5.660648925389707,6.3783683578876085,6.855264166564128,7.3067550268415555,0.7796052631578947,0.7417763157894737,0.7171052631578947,0.6891447368421053,0.731907894736842
55,0.005988833504775282,0.005764800417972238,5.62929003089316,6.386484293271263,6.893365426329048,7.276186524987885,0.7845394736842105,0.7417763157894737,0.7154605263157895,0.6875,0.7323190789473684
56,0.005940822411060992,0.005719596054404974,5.646292186337408,6.3020648993081885,6.893292189064814,7.300020880041039,0.78125,0.7401315789473685,0.7171052631578947,0.6875,0.7314967105263158
57,0.0058976413054360865,0.005668706481197947,5.6344390915815294,6.368348646203916,6.806281191080147,7.230834964641199,0.7828947368421053,0.7401315789473685,0.7154605263157895,0.6875,0.7314967105263158
58,0.0058593168978203726,0.005638977071564449,5.6190610440480535,6.37865027560719,6.847226253931255,7.193564333272479,0.7845394736842105,0.7417763157894737,0.7171052631578947,0.6875,0.7327302631578947
59,0.005815972206157051,0.005586496186687758,5.627640195427173,6.288745000087517,6.802381129467914,7.269767289711919,0.7845394736842105,0.7417763157894737,0.7171052631578947,0.6891447368421053,0.733141447368421
60,0.005775806030968606,0.005550544757984187,5.607257277362957,6.401378977792459,6.829620919570675,7.295938308678453,0.7845394736842105,0.7417763157894737,0.7154605263157895,0.6875,0.7323190789473684
