epoch,train_loss,test_loss,test_peak_dist_t1,test_peak_dist_t2,test_peak_dist_t3,test_peak_dist_t4,test_psr_k5_5_t1,test_psr_k5_5_t2,test_psr_k5_5_t3,test_psr_k5_5_t4,test_psr_aggregate
11,0.5893403460394662,0.5866149275591879,15.314575631624773,13.300520133569892,24.89713629989782,18.43324361335215,0.035037878787878785,0.0928030303030303,0.0,0.0,0.03196022727272727
12,0.5880180024650862,0.5844113998340837,13.067609928885238,12.764549579490426,24.013885761886716,19.39439515485423,0.07433712121212122,0.054450757575757576,0.0,0.0,0.032196969696969696
13,0.5867187235040485,0.5852634328784365,14.078407771427036,12.741037965841462,23.590259313760033,19.948969291293356,0.04876893939393939,0.1846590909090909,0.0,0.0,0.058357007575757576
14,0.5852821889013614,0.5842652826598196,13.033960089522834,12.744230378012078,23.27637797162209,19.96837360730603,0.024147727272727272,0.14772727272727273,0.0,0.0,0.04296875
15,0.5842393152668791,0.5786450451070612,9.30383209893266,13.452724865710342,22.893666061093793,19.712832875083297,0.4180871212121212,0.12973484848484848,0.0,0.0,0.13695549242424243
16,0.5830629071649516,0.5767856068683394,8.822002744556709,13.348103264374144,22.505071036456442,20.309445262372503,0.5814393939393939,0.11126893939393939,0.0,0.0,0.17317708333333331
17,0.5819827420306656,0.5743821633584572,9.484886649465661,13.847778588490074,22.571929566881913,21.091723107032323,0.42234848484848486,0.13541666666666666,0.0,0.0,0.13944128787878787
18,0.5810489664887483,0.5730864423694033,8.068545818885429,13.0678970369481,23.062864425812876,22.435720893014068,0.4943181818181818,0.2372159090909091,0.0,0.0,0.18288352272727273
19,0.5801699607777145,0.5720338496294889,9.61145232219088,13.500095311394109,26.202587532023042,21.87690618600037,0.4446022727272727,0.15625,0.0,0.0,0.15021306818181818
20,0.5793912760716564,0.5720918530767615,10.283518744102864,13.711108209951625,26.758026923810355,22.251293093337804,0.4966856060606061,0.21543560606060605,0.0,0.0,0.17803030303030304
21,0.5786303203510789,0.5712011781605807,9.967337017706535,13.571513983491428,27.40372975265209,23.071673980538613,0.4166666666666667,0.296875,0.0,0.0,0.17838541666666669
22,0.5779171241454358,0.5679561721556114,11.944923315653984,13.229246770647332,26.170036539844872,22.705617769989036,0.4275568181818182,0.2684659090909091,0.0,0.0,0.17400568181818182
23,0.5768028475203604,0.5657061500982805,9.953623375616536,13.39071471237586,29.7658014344095,21.64921269854468,0.4412878787878788,0.27982954545454547,0.0,0.0,0.18027935606060608
24,0.5752195815770131,0.5651186361457362,11.254933397627578,13.687355174284455,33.00334751394847,20.16927985818968,0.4228219696969697,0.20075757575757575,0.0,0.0,0.15589488636363635
25,0.573487496825884,0.5620278481281165,12.742726769719507,13.506010866501867,33.7367524391821,22.868391263430027,0.4346590909090909,0.2911931818181818,0.0,0.0004734848484848485,0.1815814393939394
26,0.5721914533849033,0.5610634603283622,10.940907064061802,13.300028860212393,34.36161934006493,22.258182131738142,0.4308712121212121,0.3016098484848485,0.0,0.0,0.18312026515151514
27,0.5712608659942195,0.5593133704228834,9.926660295804282,16.87690733427021,34.12089353320881,22.94816330904027,0.38115530303030304,0.2902462121212121,0.0,0.0014204545454545455,0.16820549242424243
28,0.5703977463380345,0.5584633133628152,9.729286703465167,13.882864333185868,30.60115495191429,18.520904612647687,0.4706439393939394,0.2959280303030303,0.0,0.0,0.19164299242424243
29,0.569559212720619,0.5590056600895795,12.21513603443577,16.987629191142844,26.69113364745971,16.435971105495845,0.421875,0.33428030303030304,0.024147727272727272,0.0004734848484848485,0.19519412878787878
30,0.5689266296602645,0.5562951677676403,10.758225550083448,14.2672111310428,28.202171537360194,14.960853836388962,0.45359848484848486,0.3035037878787879,0.011837121212121212,0.000946969696969697,0.1924715909090909
31,0.568315104628509,0.5610224171118303,13.001667866547557,14.703580948627451,27.021201876644405,15.893853322471955,0.4270833333333333,0.26515151515151514,0.019886363636363636,0.001893939393939394,0.17850378787878787
32,0.5677971758482591,0.5502685489076556,9.41421405420661,15.757778910557969,30.684339565446912,15.230438640630187,0.48484848484848486,0.23768939393939395,0.0014204545454545455,0.0,0.18098958333333334
33,0.5672682644736092,0.5542882775718515,11.472136291737858,13.91999249763288,30.580230549284263,15.330323959030899,0.4375,0.2618371212121212,0.0004734848484848485,0.0,0.17495265151515152
34,0.5666681916308853,0.5488317256624048,9.813660704513083,14.75631052726585,30.092690306082005,15.11120001484671,0.4654356060606061,0.2547348484848485,0.013731060606060606,0.0,0.18347537878787878
35,0.5661624061836387,0.5489693830410639,9.859654303955283,13.885120148689737,28.95183950245965,15.697480164117007,0.49573863636363635,0.24526515151515152,0.013731060606060606,0.0,0.1886837121212121
36,0.565751647049526,0.5518374574003797,11.50590718870778,13.88884651510852,27.762986801559265,15.616318090145084,0.4602272727272727,0.24479166666666666,0.02130681818181818,0.0,0.1815814393939394
37,0.56547476849466,0.5481356373338988,9.994431688464164,13.661119942003298,24.945986809172243,16.30497311604835,0.4966856060606061,0.24289772727272727,0.02793560606060606,0.0,0.19187973484848486
38,0.5649634073365409,0.5467373868732741,10.20788528033529,13.475740758729701,21.411958180687336,15.949678640523977,0.4900568181818182,0.24431818181818182,0.02462121212121212,0.0,0.18974905303030304
39,0.5643101310280134,0.5472626613848137,10.242700754187418,13.42707483250836,22.65586403966474,15.975499761425318,0.5430871212121212,0.24100378787878787,0.017992424242424244,0.0,0.20052083333333331
40,0.5637482378617773,0.5441508866620787,10.174890150867657,13.280884072771771,23.729585125725624,15.741960191913478,0.5620265151515151,0.22395833333333334,0.007102272727272727,0.0,0.1982717803030303
41,0.5633241727667034,0.5437912272684502,9.536820966975432,13.442137794801065,23.546425225239663,15.588809928824196,0.5724431818181818,0.23910984848484848,0.0014204545454545455,0.0,0.20324337121212122
42,0.5629708095316617,0.5421757910287741,8.911301911339825,13.224894602222214,22.234788163659143,15.74114200037776,0.6283143939393939,0.30113636363636365,0.000946969696969697,0.0,0.23259943181818182
43,0.5625224471991916,0.5425608158111572,9.800024982517442,13.32714851028758,25.108167429791934,15.983449544547929,0.5478219696969697,0.2675189393939394,0.0023674242424242425,0.0,0.20442708333333334
44,0.562201806869147,0.5421908579089425,9.547700895483962,13.140776302591096,23.102515182820493,15.349416155348615,0.5956439393939394,0.2537878787878788,0.0,0.0,0.21235795454545456
45,0.5617567281003268,0.5439002256501805,9.716232521414097,13.302081498039907,19.842741404490745,18.47282124169225,0.5369318181818182,0.32054924242424243,0.0,0.0,0.21437026515151517
46,0.5613051929114,0.542090273716233,9.091915215971808,13.622668583130563,18.790614375605372,16.432634346924893,0.5913825757575758,0.3243371212121212,0.000946969696969697,0.0,0.22916666666666669
47,0.5609860798098006,0.5418029007586566,9.151302817806204,13.62310106719505,22.357713414912983,18.935463778728348,0.6231060606060606,0.3087121212121212,0.0,0.0,0.23295454545454544
48,0.560646979853792,0.5446593327955767,10.79251589631638,13.379402198080896,23.46489364906261,16.472597345059175,0.5520833333333334,0.3020833333333333,0.0,0.0,0.21354166666666669
49,0.5601900442591253,0.5423226469393932,9.9229432298248,13.343423468241099,19.555297171564394,17.235833568020304,0.5989583333333334,0.3584280303030303,0.0,0.0004734848484848485,0.23946496212121213
50,0.5599152829961956,0.5455435984062426,12.189644361080571,13.553133740850969,16.74131367618853,19.127371321019695,0.4810606060606061,0.3096590909090909,0.0014204545454545455,0.005681818181818182,0.19945549242424246
51,0.5594061440791724,0.543779198418964,11.693131067103439,13.544945843154881,16.33293604600861,17.041801483773455,0.546875,0.36884469696969696,0.016571969696969696,0.0004734848484848485,0.2331912878787879
52,0.5587251212911786,0.5412682041977391,10.260614928033336,13.770451520752832,14.914950725708778,15.473832519215165,0.5648674242424242,0.3181818181818182,0.008522727272727272,0.0033143939393939395,0.2237215909090909
53,0.5580621852065032,0.5392074300484224,9.774386621968711,13.472222749316586,16.111981602353403,15.350197856851155,0.571969696969697,0.3887310606060606,0.052083333333333336,0.010416666666666666,0.2558001893939394
54,0.55772265762653,0.5383394613410487,9.601674522800861,13.68570154045198,14.76946612019176,16.857151518517284,0.6231060606060606,0.34801136363636365,0.008049242424242424,0.02130681818181818,0.2501183712121212
55,0.5572959718614254,0.5403571101752195,9.390922131754374,13.644789772052066,16.2755274687968,15.20745471988138,0.537405303030303,0.3963068181818182,0.02793560606060606,0.02225378787878788,0.24597537878787876
56,0.5569636204107752,0.5371334927551674,8.975575944972384,13.662496508236174,21.129320815831004,15.663347439639386,0.6306818181818182,0.3172348484848485,0.04261363636363636,0.00946969696969697,0.25
57,0.5566745328903199,0.5402784379142703,9.90030569524024,13.345189810714466,18.21781109562142,15.75743844927687,0.5989583333333334,0.38825757575757575,0.04924242424242424,0.034564393939393936,0.2677556818181819
58,0.5564059984908913,0.5414918611447016,10.789452181983371,13.597439056296885,17.668051999778143,15.40234630909785,0.553030303030303,0.3821022727272727,0.02556818181818182,0.10464015151515152,0.26633522727272724
59,0.5560843802398105,0.5382047060764197,9.531499795724182,13.577190585380276,21.652704732425914,16.542975618591957,0.6084280303030303,0.3996212121212121,0.10700757575757576,0.00946969696969697,0.2811316287878788
60,0.555791221294763,0.5385101785262426,9.85056838998454,13.425164981879506,21.46922682779227,18.566921273081316,0.5965909090909091,0.3248106060606061,0.05587121212121212,0.03125,0.2521306818181818
